Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiD0FX882CViJqbmZB;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S1133:  ""Do not forget to remove this deprecated code someday.""";INFO;10;2023/10/5;2023/10/5;1;"startLine: 49;startOffset: 24;endOffset: 60;endLine: 49";Maintenance (Code Smells);1685c4d
AYqiD0FX882CViJqbmZC;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S1123:  ""Add the missing @deprecated Javadoc tag.""";MAJOR;5;2023/10/5;2023/10/5;0;"startLine: 49;startOffset: 24;endOffset: 60;endLine: 49";Maintenance (Code Smells);1685c4d
AYqiD0FX882CViJqbmZD;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed.""";CRITICAL;18;2023/10/5;2023/10/5;12;"startLine: 63;startOffset: 16;endOffset: 30;endLine: 63";Maintenance (Code Smells);37340db
AYqiD0FX882CViJqbmZE;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""";MINOR;2;2023/10/5;2023/10/5;1;"startLine: 86;startOffset: 43;endOffset: 74;endLine: 86";Maintenance (Code Smells);82f5d2a
AYqiD0FX882CViJqbmZA;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S3740:  ""Provide the parametrized type for this generic.""";MAJOR;5;2023/10/5;2023/10/5;1;"startLine: 97;startOffset: 21;endOffset: 40;endLine: 97";Maintenance (Code Smells);1a1f1c4
AYqiD0FX882CViJqbmZF;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S1155:  ""Use isEmpty() to check whether the collection is empty or not.""";MINOR;2;2023/10/5;2023/10/5;1;"startLine: 110;startOffset: 50;endOffset: 81;endLine: 110";Maintenance (Code Smells);c2cd13e
AYqiD0FX882CViJqbmZG;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.""";CRITICAL;15;2023/10/5;2023/10/5;15;"startLine: 125;startOffset: 17;endOffset: 38;endLine: 125";Maintenance (Code Smells);5ff10c1
AYqiD0FX882CViJqbmZH;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S3457:  ""Lambda should be used to defer string concatenation.""";MAJOR;10;2023/10/5;2023/10/5;1;"startLine: 203;startOffset: 16;endOffset: 84;endLine: 203";Maintenance (Code Smells);2181a24
AYqiD0FX882CViJqbmY_;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023/10/5;2023/10/5;2;"startLine: 210;startOffset: 15;endOffset: 24;endLine: 210";Maintenance (Code Smells);1951ce0
AYqiD0FX882CViJqbmZI;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/container/ContainerRegistryCreator.java;"java:S1126:  ""Replace this if-then-else statement by a single return statement.""";MINOR;2;2023/10/5;2023/10/5;1;"startLine: 226;startOffset: 8;endOffset: 10;endLine: 226";Maintenance (Code Smells);39fc22f
